property_type,places,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,lat,lon
house,Iztapalapa,"19.367424,-99.0246",496640.0,MXN,492147.16,26166.21,81.0,81.0,323.03962962962964,6131.358025,19.367424,-99.0246
apartment,VenustianoCarranza,"19.422397,-99.09769",350000.0,MXN,346916.01,18444.64,60.0,60.0,307.41066666666666,5833.333333,19.422397,-99.09769
apartment,Cuauhtemoc,"19.453036,-99.15556",893000.0,MXN,884921.68,47049.03,75.0,75.0,627.3204,11906.66667,19.453036,-99.15556
house,Tlalpan,"19.288994,-99.240246",1800000.0,MXN,1783716.69,94835.67,150.0,150.0,632.2378,12000.0,19.288994,-99.240246
apartment,MiguelHidalgo,"19.401079,-99.24807",1950000.0,USD,36676575.0,1950000.0,540.0,540.0,3611.1111111111113,3611.111111,19.401079,-99.24807
apartment,BenitoJuarez,"19.376589,-99.153107",4089900.0,MXN,4052901.66,215482.45,107.0,107.0,2013.8546728971965,38223.36449,19.376589,-99.153107
apartment,Cuauhtemoc,"19.4304191011,-99.1454980375",750000.0,MXN,743391.47,39524.23,18.0,61.0,2195.790556,12295.08197,19.4304191011,-99.1454980375
house,AlvaroObregon,"19.3887649027,-99.2034423351",1030000.0,MXN,1020682.18,54267.07,85.0,85.0,638.4361176,12008.025647058825,19.3887649027,-99.2034423351
house,Cuajimalpa,"19.3606268,-99.2997025",1250000.0,USD,23510625.0,1250000.0,760.0,764.0,1644.736842,1636.125654,19.3606268,-99.2997025
apartment,MiguelHidalgo,"19.2464696,-99.1013498",800000.0,MXN,792950.93,42159.18,70.0,70.0,602.274,11428.57143,19.2464696,-99.1013498
apartment,Tlalpan,"19.288275,-99.167125",10200000.0,MXN,10110124.91,537529.57,217.0,217.0,2477.0947926267277,47004.60829,19.288275,-99.167125
apartment,Cuauhtemoc,"19.446829,-99.159454",2453800.0,MXN,2432178.85,129312.75,67.0,67.0,1930.0410447761194,36623.8806,19.446829,-99.159454
apartment,BenitoJuarez,"19.396705,-99.181902",1471600.0,MXN,1458287.33,77533.42,68.0,68.0,1140.1973529411764,21641.17647,19.396705,-99.181902
apartment,GustavoAMadero,"19.527514,-99.15184",780676.0,MXN,773613.73,41131.07,65.0,65.0,632.7856923076923,12010.4,19.527514,-99.15184
apartment,Coyoacan,"19.348122,-99.125716",1648660.0,MXN,1633745.61,86862.09,70.0,70.0,1240.887,23552.28571,19.348122,-99.125716
house,MagdalenaContreras,"19.317922,-99.236124",3350000.0,MXN,3319694.98,176499.72,350.0,350.0,504.2849142857143,9571.428571,19.317922,-99.236124
apartment,BenitoJuarez,"19.371543,-99.141669",1140000.0,MXN,1129687.22,60062.59,80.0,80.0,750.782375,14250.0,19.371543,-99.141669
apartment,Iztapalapa,"19.373161,-99.130394",510000.0,MXN,505386.27,26870.1,50.0,50.0,537.4019999999999,10200.0,19.373161,-99.130394
apartment,Cuauhtemoc,"19.431791,-99.171759",3258971.0,MXN,3229489.41,171703.72,80.0,80.0,2146.2965,40737.1375,19.431791,-99.171759
house,BenitoJuarez,"19.360285,-99.148336",2794666.0,MXN,2769384.6,147241.12,260.0,260.0,566.312,10748.71538,19.360285,-99.148336
apartment,GustavoAMadero,"19.559639,-99.137195",1000000.0,MXN,990953.65,52686.48,75.0,75.0,702.4864,13333.33333,19.559639,-99.137195
house,Tlahuac,"19.2892273,-99.0029695",3000000.0,MXN,2973566.1,158096.93,511.0,220.0,309.3873386,13636.36364,19.2892273,-99.0029695
apartment,Azcapotzalco,"19.474884,-99.188233",1350000.0,MXN,1337787.47,71126.75,70.0,70.0,1016.0964285714285,19285.71429,19.474884,-99.188233
apartment,Cuauhtemoc,"19.410553,-99.133858",1126140.0,MXN,1115952.5,59332.35,44.0,44.0,1348.4624999999999,25594.09091,19.410553,-99.133858
house,Tlalpan,"19.2790911,-99.2114234",26000000.0,MXN,25770906.95,1370173.43,461.0,780.0,2972.176638,33333.33333,19.2790911,-99.2114234
house,AlvaroObregon,"19.343668,-99.212277",4600000.0,MXN,4558387.05,242357.82,350.0,350.0,692.4509142857144,13142.85714,19.343668,-99.212277
apartment,BenitoJuarez,"19.396018,-99.147827",3492157.0,MXN,3460565.94,183989.47,80.0,80.0,2299.868375,43651.9625,19.396018,-99.147827
apartment,Iztacalco,"19.392349,-99.07093",850000.0,MXN,842310.64,44783.51,56.0,56.0,799.7055357142857,15178.57143,19.392349,-99.07093
house,Cuajimalpa,"19.395424,-99.258068",4226450.0,MXN,4188216.21,222676.78,210.0,210.0,1060.365619047619,20125.95238,19.395424,-99.258068
house,MiguelHidalgo,"19.400249,-99.177444",5681960.0,MXN,5630559.39,299362.49,195.0,195.0,1535.1922564102563,29138.25641,19.400249,-99.177444
house,Coyoacan,"19.302656,-99.111725",1048450.0,MXN,1038965.36,55239.14,70.0,70.0,789.1305714285714,14977.85714,19.302656,-99.111725
apartment,BenitoJuarez,"19.396893,-99.152302",1630000.0,MXN,1615254.41,85878.96,78.0,78.0,1101.0123076923078,20897.4359,19.396893,-99.152302
apartment,BenitoJuarez,"19.3964966893,-99.1472768784",6500000.0,MXN,6442726.59,342543.35,164.0,164.0,2088.678963414634,39634.14634,19.3964966893,-99.1472768784
apartment,BenitoJuarez,"19.371992,-99.157853",2470000.0,MXN,2447655.62,130135.61,65.0,65.0,2002.0863076923076,38000.0,19.371992,-99.157853
apartment,MiguelHidalgo,"19.3961879,-99.1874317",1450000.0,MXN,1437223.5,76413.51,64.0,64.0,1193.961094,22656.25,19.3961879,-99.1874317
apartment,Iztacalco,"19.405867,-99.067802",545300.0,MXN,540495.16,28736.75,69.0,69.0,416.47463768115944,7902.898551,19.405867,-99.067802
apartment,BenitoJuarez,"19.375626,-99.15461",4300500.0,MXN,4261596.45,226578.22,74.0,74.0,3061.8678378378377,58114.86486,19.375626,-99.15461
apartment,Iztacalco,"19.394285,-99.111801",500000.0,MXN,495476.82,26343.24,47.0,47.0,560.4944680851064,10638.29787,19.394285,-99.111801
house,Azcapotzalco,"19.4704,-99.173988",3300000.0,MXN,3270922.66,173906.62,182.0,330.0,955.5308791,10000.0,19.4704,-99.173988
apartment,Azcapotzalco,"19.470359,-99.183001",1180000.0,MXN,1169325.38,62170.05,70.0,70.0,888.1435714285715,16857.14286,19.470359,-99.183001
apartment,Coyoacan,"19.337112,-99.144234",2900000.0,MXN,2874447.19,152827.03,113.0,113.0,1352.451592920354,25663.71681,19.337112,-99.144234
apartment,GustavoAMadero,"19.492571,-99.143539",4800000.0,MXN,4756577.86,252895.12,147.0,147.0,1720.3749659863945,32653.06122,19.492571,-99.143539
apartment,Iztapalapa,"19.365002,-99.01358",950000.0,MXN,941405.86,50052.15,60.0,60.0,834.2025,15833.33333,19.365002,-99.01358
apartment,Tlalpan,"19.275206,-99.218292",8330000.0,MXN,8256601.97,438982.48,161.0,159.0,2726.599255,52389.93711,19.275206,-99.218292
apartment,MiguelHidalgo,"19.423604,-99.225635",12100000.0,MXN,11990540.06,637506.45,190.0,190.0,3355.297105263158,63684.21053,19.423604,-99.225635
house,Cuajimalpa,"19.390415,-99.254997",1350000.0,USD,25391475.0,1350000.0,522.0,1047.0,2586.206897,1289.398281,19.390415,-99.254997
apartment,Cuauhtemoc,"19.443178,-99.144234",1380000.0,MXN,1367516.0,72707.34,42.0,42.0,1731.1271428571429,32857.14286,19.443178,-99.144234
apartment,Cuauhtemoc,"19.407364,-99.178859",4929000.0,MXN,4884410.77,259691.67,73.0,73.0,3557.4201369863017,67520.54795,19.407364,-99.178859
apartment,BenitoJuarez,"19.387764,-99.176758",3191000.0,MXN,3162883.06,168162.43,63.0,63.0,2669.2449206349206,50650.79365,19.387764,-99.176758
apartment,MagdalenaContreras,"19.315498,-99.220634",6238852.0,MXN,6351953.39,337717.17,136.0,136.0,2483.214485,46705.53963235294,19.315498,-99.220634
house,AlvaroObregon,"19.3481367,-99.2030585",15000000.0,MXN,14867830.91,790484.67,670.0,520.0,1179.827866,28846.15385,19.3481367,-99.2030585
apartment,Iztacalco,"19.395901,-99.097612",890000.0,MXN,882157.95,46902.09,45.0,45.0,1042.268667,19777.77778,19.395901,-99.097612
house,Tlalpan,"19.278983,-99.154497",40000000.0,MXN,39638149.18,2107459.35,300.0,300.0,7024.864500000001,133333.3333,19.278983,-99.154497
house,Xochimilco,"19.2696791,-99.1108643",2891000.0,MXN,2865526.51,152352.74,180.0,310.0,846.4041111,9325.806452,19.2696791,-99.1108643
house,Xochimilco,"19.264442,-99.124863",3500000.0,MXN,3468337.99,184402.69,160.0,160.0,1152.5168125,21875.0,19.264442,-99.124863
apartment,BenitoJuarez,"19.371992,-99.157853",5141500.0,MXN,5094988.48,270887.55,103.0,103.0,2629.976213592233,49917.47573,19.371992,-99.157853
house,MiguelHidalgo,"19.4095028,-99.2272939",3600000.0,USD,67710600.0,3600000.0,1500.0,1500.0,2400.0,45140.4,19.4095028,-99.2272939
house,MagdalenaContreras,"19.315459,-99.256946",1198870.0,MXN,1188024.6,63164.24,189.0,189.0,334.202328042328,6343.227513,19.315459,-99.256946
apartment,AlvaroObregon,"19.359897,-99.18956",891000.0,MXN,882939.64,46943.65,80.0,80.0,586.795625,11137.5,19.359897,-99.18956
apartment,MiguelHidalgo,"19.433615,-99.191013",4850000.0,MXN,4806125.47,255529.44,60.0,60.0,4258.824,80833.33333,19.433615,-99.191013
apartment,Tlalpan,"19.288275,-99.167125",1150000.0,MXN,1139596.67,60589.45,60.0,60.0,1009.8241666666667,19166.66667,19.288275,-99.167125
apartment,Cuauhtemoc,"19.4066179,-99.136137",1369024.0,MXN,1388775.44,73837.65,55.0,55.0,1342.502727,25250.462545454546,19.4066179,-99.136137
apartment,Azcapotzalco,"19.484102,-99.184360",1580000.0,MXN,1565706.81,83244.64,55.0,55.0,1513.538909090909,28727.27273,19.484102,-99.18436
apartment,BenitoJuarez,"19.371992,-99.157853",2107600.0,MXN,2088534.02,111042.03,68.0,68.0,1632.9710294117647,30994.11765,19.371992,-99.157853
apartment,BenitoJuarez,"23.634501,-102.552788",1784569.0,MXN,1768425.2,94022.66,57.0,57.0,1649.520350877193,31308.22807,23.634501,-102.552788
house,Iztacalco,"19.401263,-99.069353",4550000.0,MXN,4508839.44,239723.5,289.0,289.0,829.493079584775,15743.94464,19.401263,-99.069353
store,Coyoacan,"19.3421640106,-99.1820597649",1500000.0,MXN,1486430.48,79029.72,40.0,40.0,1975.743,37500.0,19.3421640106,-99.1820597649
apartment,MiguelHidalgo,"19.427109,-99.190961",2000000.0,USD,37617000.0,2000000.0,300.0,300.0,6666.666666666667,6666.666667,19.427109,-99.190961
house,MagdalenaContreras,"19.312578,-99.236298",7450000.0,MXN,7382605.21,392514.3,146.0,146.0,2688.454109589041,51027.39726,19.312578,-99.236298
apartment,MiguelHidalgo,"19.433077,-99.198212",2446000.0,USD,46005591.0,2446000.0,343.0,343.0,7131.195335276968,7131.195335,19.433077,-99.198212
house,AlvaroObregon,"19.3421640106,-99.2264986038",5500000.0,MXN,5451537.83,289844.37,145.0,204.0,1998.92669,26960.78431,19.3421640106,-99.2264986038
apartment,BenitoJuarez,"19.378395,-99.174228",8805000.0,MXN,8725347.41,463904.48,240.0,240.0,1932.9353333333333,36687.5,19.378395,-99.174228
apartment,VenustianoCarranza,"19.4525158577,-99.124622941",1060000.0,MXN,1050659.92,55860.91,75.0,75.0,744.8121333333333,14133.33333,19.4525158577,-99.124622941
apartment,Coyoacan,"19.305266,-99.148363",1574000.0,MXN,1559761.06,82928.52,100.0,100.0,829.2852,15740.0,19.305266,-99.148363
apartment,Cuauhtemoc,"19.441439,-99.135247",358000.0,MXN,354761.41,18861.76,63.0,63.0,299.3930158730158,5682.539683,19.441439,-99.135247
apartment,BenitoJuarez,"19.39365,-99.14769",2898656.0,MXN,2872433.93,152719.99,62.0,62.0,2463.2256451612902,46752.51613,19.39365,-99.14769
house,BenitoJuarez,"19.394073,-99.153915",4153000.0,MXN,4115430.7,218806.96,100.0,100.0,2188.0696,41530.0,19.394073,-99.153915
apartment,AlvaroObregon,"19.387613,-99.202726",966667.0,MXN,958149.37,50942.36,60.0,60.0,849.0393333333334,16111.11667,19.387613,-99.202726
apartment,Tlahuac,"19.2990233,-99.0436467",1024317.0,MXN,1015050.73,53967.66,63.0,63.0,856.6295238095239,16259.0,19.2990233,-99.0436467
apartment,BenitoJuarez,"19.362511,-99.166374",4008800.0,MXN,3972535.19,211209.57,106.0,106.0,1992.5431132075473,37818.86792,19.362511,-99.166374
apartment,BenitoJuarez,"19.389044,-99.179657",1010000.0,MXN,1000863.1,53213.34,96.0,96.0,554.305625,10520.83333,19.389044,-99.179657
apartment,Coyoacan,"19.343979,-99.124863",3000000.0,MXN,2972861.16,158059.45,100.0,100.0,1580.5945000000002,30000.0,19.343979,-99.124863
apartment,Iztapalapa,"19.361993,-99.137782",1030000.0,MXN,1020682.18,54267.07,90.0,90.0,602.9674444444445,11444.44444,19.361993,-99.137782
apartment,Cuauhtemoc,"19.458118,-99.125557",1580000.0,MXN,1566078.09,83264.38,54.0,54.0,1541.932962962963,29259.25926,19.458118,-99.125557
house,AlvaroObregon,"19.390806,-99.195413",2100000.0,MXN,2081002.72,110641.61,133.0,133.0,831.8918045112782,15789.47368,19.390806,-99.195413
apartment,Cuauhtemoc,"23.634501,-102.552788",1150000.0,MXN,1139596.67,60589.45,65.0,65.0,932.1453846153846,17692.30769,23.634501,-102.552788
house,MiguelHidalgo,"19.420166,-99.220367",2975000.0,USD,55955287.5,2975000.0,762.0,762.0,3904.199475,3904.199475,19.420166,-99.220367
apartment,BenitoJuarez,"19.376589,-99.153107",5700000.0,MXN,5648436.12,300312.95,214.0,214.0,1403.3315420560748,26635.51402,19.376589,-99.153107
apartment,Azcapotzalco,"19.472155,-99.161186",1785000.0,MXN,1768852.34,94045.37,65.0,65.0,1446.851846153846,27461.53846,19.472155,-99.161186
apartment,Cuauhtemoc,"19.440177,-99.127123",1243000.0,MXN,1231755.31,65489.29,150.0,150.0,436.59526666666665,8286.666667,19.440177,-99.127123
house,Tlahuac,"19.300097,-99.060735",1020000.0,MXN,1010772.73,53740.21,78.0,78.0,688.9770512820513,13076.92308,19.300097,-99.060735
apartment,Cuajimalpa,"19.36207,-99.28041",8900000.0,MXN,8819488.09,468909.7,248.0,248.0,1890.7649193548389,35887.09677,19.36207,-99.28041
apartment,Tlalpan,"19.295734,-99.146996",1113000.0,MXN,1102931.38,58640.05,80.0,80.0,733.000625,13912.5,19.295734,-99.146996
house,Tlalpan,"19.305422,-99.2267203",17500000.0,MXN,17345802.64,922232.11,524.0,550.0,1759.984943,31818.18182,19.305422,-99.2267203
apartment,Cuauhtemoc,"23.634501,-102.552788",739000.0,MXN,732314.77,38935.31,76.0,76.0,512.3067105263158,9723.684211,23.634501,-102.552788
apartment,Cuauhtemoc,"19.409369,-99.171906",3845484.0,MXN,3810696.7,202605.03,90.0,90.0,2251.167,42727.6,19.409369,-99.171906
apartment,Coyoacan,"19.350214,-99.162146",6500000.0,MXN,6441199.16,342462.14,141.0,141.0,2428.809503546099,46099.29078,19.350214,-99.162146
house,Iztacalco,"19.37966,-99.128154",670888.0,MXN,664818.78,35346.72,50.0,50.0,706.9344,13417.76,19.37966,-99.128154
store,GustavoAMadero,"19.482945,-99.113471",9500000.0,MXN,9416292.89,500640.29,340.0,1050.0,1472.471441,9047.619048,19.482945,-99.113471
apartment,Iztapalapa,"19.3603443968,-99.089448452",500000.0,MXN,495476.82,26343.24,48.0,48.0,548.8175,10322.43375,19.3603443968,-99.089448452
house,Cuauhtemoc,"19.461417,-99.1331631",11000000.0,MXN,10903075.85,579688.75,1005.0,446.0,576.8047264,24663.67713,19.461417,-99.1331631
apartment,Iztacalco,"19.40135,-99.114726",556422.0,MXN,551388.29,29315.91,65.0,65.0,451.014,8560.338462,19.40135,-99.114726
apartment,MiguelHidalgo,"19.45756,-99.194748",850000.0,MXN,842310.64,44783.51,45.0,45.0,995.1891111111112,18888.88889,19.45756,-99.194748
apartment,Cuauhtemoc,"19.458118,-99.125557",919232.0,MXN,910916.34,48431.1,45.0,45.0,1076.2466666666667,20427.37778,19.458118,-99.125557
apartment,Tlahuac,"19.2834131562,-99.0550598502",165000.0,MXN,163507.18,8693.26,48.0,48.0,181.1095833,3437.5,19.2834131562,-99.0550598502
apartment,BenitoJuarez,"19.371992,-99.157853",1301031.0,MXN,1289261.35,68546.74,10.0,10.0,6854.674000000001,130103.1,19.371992,-99.157853
apartment,Azcapotzalco,"19.484703,-99.211365",1343818.0,MXN,1331661.36,70801.04,80.0,80.0,885.0129999999999,16797.725,19.484703,-99.211365
apartment,BenitoJuarez,"19.403504,-99.154502",1371333.0,MXN,1358927.47,72250.71,60.0,60.0,1204.1785000000002,22855.55,19.403504,-99.154502
house,Coyoacan,"19.341471,-99.174675",16115000.0,MXN,15969219.24,849042.68,460.0,460.0,1845.7449565217391,35032.6087,19.341471,-99.174675
apartment,MiguelHidalgo,"19.434723,-99.175887",2501000.0,MXN,2478375.16,131768.89,87.0,87.0,1514.5849425287358,28747.12644,19.434723,-99.175887
house,MagdalenaContreras,"19.3189618,-99.2266013",10500000.0,MXN,10407481.65,553339.27,550.0,200.0,1006.0714,52500.0,19.3189618,-99.2266013
apartment,BenitoJuarez,"19.364993,-99.155739",1300000.0,MXN,1288239.68,68492.42,70.0,70.0,978.4631428571429,18571.42857,19.364993,-99.155739
apartment,MiguelHidalgo,"19.452419,-99.175058",980000.0,MXN,971134.57,51632.75,90.0,90.0,573.6972222222222,10888.88889,19.452419,-99.175058
house,Tlalpan,"19.3103229,-99.2216829",16500000.0,MXN,16354613.87,869533.13,294.0,349.0,2957.59568,47277.93696,19.3103229,-99.2216829
house,GustavoAMadero,"19.492765,-99.143326",10950000.0,MXN,10853516.58,577053.81,800.0,800.0,721.3172625000001,13687.5,19.492765,-99.143326
apartment,MiguelHidalgo,"19.4523059421,-99.2074569315",750000.0,MXN,743215.24,39514.86,14.0,14.0,2822.49,53086.80285714286,19.4523059421,-99.2074569315
house,AlvaroObregon,"19.327168,-99.224525",4828000.0,MXN,4784324.53,254370.34,120.0,120.0,2119.7528333333335,40233.33333,19.327168,-99.224525
apartment,Cuauhtemoc,"19.4286373,-99.1718116",6300000.0,MXN,6243008.35,331924.84,100.0,100.0,3319.2484,62430.08349999999,19.4286373,-99.1718116
house,VenustianoCarranza,"19.423202,-99.110099",2792000.0,MXN,2766742.76,147100.66,342.0,342.0,430.1188888888889,8163.74269,19.423202,-99.110099
apartment,Iztapalapa,"19.293533728,-99.0655392408",580000.0,MXN,574753.15,30558.16,57.0,57.0,536.1080702,10083.388596491228,19.293533728,-99.0655392408
apartment,AlvaroObregon,"19.390806,-99.195413",4609900.0,MXN,4568197.57,242879.42,130.0,130.0,1868.3032307692308,35460.76923,19.390806,-99.195413
apartment,GustavoAMadero,"19.498669,-99.130899",3000000.0,MXN,2972861.16,158059.45,120.0,120.0,1317.1620833333334,25000.0,19.498669,-99.130899
apartment,Iztapalapa,"19.3501445,-99.0867308",580000.0,MXN,574889.32,30565.4,48.0,44.0,636.7791667,13181.81818,19.3501445,-99.0867308
apartment,VenustianoCarranza,"19.409843,-99.125509",464262.0,MXN,460062.11,24460.33,60.0,60.0,407.67216666666667,7737.7,19.409843,-99.125509
apartment,Cuauhtemoc,"19.428767,-99.1459",1075978.0,MXN,1066497.24,56702.94,75.0,75.0,756.0392,14346.37333,19.428767,-99.1459
apartment,AlvaroObregon,"19.382986,-99.241837",3420000.0,MXN,3389865.35,180230.5,150.0,150.0,1201.5366666666666,22800.0,19.382986,-99.241837
house,Cuajimalpa,"19.357350,-99.299792",11000000.0,MXN,10903075.85,579688.75,500.0,400.0,1159.3775,27500.0,19.35735,-99.299792
apartment,BenitoJuarez,"19.403334,-99.157755",2500000.0,MXN,2477384.14,131716.2,129.0,129.0,1021.0558139534885,19379.84496,19.403334,-99.157755
house,MiguelHidalgo,"19.401079,-99.24807",790000.0,USD,14858715.0,790000.0,545.0,350.0,1449.541284,2257.142857,19.401079,-99.24807
apartment,Coyoacan,"19.358025,-99.170291",5000000.0,MXN,4954768.48,263432.41,120.0,120.0,2195.2700833333333,41666.66667,19.358025,-99.170291
apartment,Coyoacan,"19.350054,-99.123476",1500000.0,MXN,1486430.48,79029.72,102.0,102.0,774.8011764705883,14705.88235,19.350054,-99.123476
house,Tlalpan,"19.2893496,-99.1853408",7000000.0,MXN,6936675.98,368805.38,280.0,320.0,1317.162071,21875.0,19.2893496,-99.1853408
apartment,BenitoJuarez,"19.388044,-99.185753",1456200.0,MXN,1443026.67,76722.05,80.0,80.0,959.025625,18202.5,19.388044,-99.185753
apartment,Iztapalapa,"19.359004,-99.092622",600000.0,MXN,594713.1,31619.38,47.0,47.0,672.752766,12765.95745,19.359004,-99.092622
apartment,Cuauhtemoc,"19.419403,-99.135361",1872000.0,MXN,1855065.23,98629.09,80.0,80.0,1232.863625,23400.0,19.419403,-99.135361
apartment,AlvaroObregon,"19.386551,-99.193708",1466192.0,MXN,1452928.41,77248.5,64.0,64.0,1207.0078125,22909.25,19.386551,-99.193708
house,BenitoJuarez,"19.359882,-99.156731",3360000.0,MXN,3329604.42,177026.58,200.0,200.0,885.1329,16800.0,19.359882,-99.156731
apartment,BenitoJuarez,"19.372684,-99.183678",2800000.0,MXN,2774670.35,147522.15,90.0,90.0,1639.135,31111.11111,19.372684,-99.183678
house,VenustianoCarranza,"19.419261,-99.113701",2700000.0,MXN,2675574.95,142253.5,180.0,360.0,790.2972222,7500.0,19.419261,-99.113701
apartment,BenitoJuarez,"19.396705,-99.181902",1471600.0,MXN,1458287.33,77533.42,70.0,70.0,1107.6202857142857,21022.85714,19.396705,-99.181902
house,Coyoacan,"19.334738,-99.176758",11800000.0,MXN,11693253.85,621700.5,455.0,455.0,1366.3747252747253,25934.06593,19.334738,-99.176758
apartment,Cuauhtemoc,"19.441646,-99.151884",4750000.0,MXN,4708146.35,250320.14,112.0,112.0,2235.00125,42410.71429,19.441646,-99.151884
apartment,BenitoJuarez,"19.371992,-99.157853",3650000.0,MXN,3616981.0,192305.66,85.0,85.0,2262.419529411765,42941.17647,19.371992,-99.157853
house,Cuajimalpa,"19.392937,-99.263313",1990666.0,MXN,1972657.86,104881.19,253.0,253.0,414.55015810276683,7868.245059,19.392937,-99.263313
apartment,Tlalpan,"19.275206,-99.218292",6200000.0,MXN,6143912.94,326656.19,137.0,137.0,2384.3517518248177,45255.47445,19.275206,-99.218292
apartment,GustavoAMadero,"19.487275,-99.104992",424800.0,MXN,420956.98,22381.21,50.0,50.0,447.6242,8496.0,19.487275,-99.104992
apartment,Cuauhtemoc,"19.44673,-99.161695",1042667.0,MXN,1033479.67,54947.48,60.0,60.0,915.7913333333333,17377.78333,19.44673,-99.161695
apartment,Cuauhtemoc,"19.412155,-99.134829",1245563.0,MXN,1234295.21,65624.33,45.0,45.0,1458.3184444444446,27679.17778,19.412155,-99.134829
